Country_Region,Lat,Long,Date,Confirmed
"Korea, South",35.907757,127.766922,5/15/2020,11037
"Korea, South",35.907757,127.766922,5/16/2020,11050
"Korea, South",35.907757,127.766922,5/17/2020,11065
"Korea, South",35.907757,127.766922,5/18/2020,11078
"Korea, South",35.907757,127.766922,5/19/2020,11110
"Korea, South",35.907757,127.766922,5/20/2020,11122
"Korea, South",35.907757,127.766922,5/21/2020,11142
"Korea, South",35.907757,127.766922,5/22/2020,11165
"Korea, South",35.907757,127.766922,5/23/2020,11190
"Korea, South",35.907757,127.766922,5/24/2020,11206
"Korea, South",35.907757,127.766922,5/25/2020,11225
"Korea, South",35.907757,127.766922,5/26/2020,11265
"Korea, South",35.907757,127.766922,5/27/2020,11344
"Korea, South",35.907757,127.766922,5/28/2020,11402
"Korea, South",35.907757,127.766922,5/29/2020,11441
"Korea, South",35.907757,127.766922,5/30/2020,11468
"Korea, South",35.907757,127.766922,5/31/2020,11503
"Korea, South",35.907757,127.766922,6/1/2020,11541
"Korea, South",35.907757,127.766922,6/2/2020,11590
"Korea, South",35.907757,127.766922,6/3/2020,11629
"Korea, South",35.907757,127.766922,6/4/2020,11668
"Korea, South",35.907757,127.766922,6/5/2020,11719
"Korea, South",35.907757,127.766922,6/6/2020,11776
"Korea, South",35.907757,127.766922,6/7/2020,11814
"Korea, South",35.907757,127.766922,6/8/2020,11852
"Korea, South",35.907757,127.766922,6/9/2020,11902
"Korea, South",35.907757,127.766922,6/10/2020,11947
"Korea, South",35.907757,127.766922,6/11/2020,12003
"Korea, South",35.907757,127.766922,6/12/2020,12051
"Korea, South",35.907757,127.766922,6/13/2020,12085
"Korea, South",35.907757,127.766922,6/14/2020,12121
"Korea, South",35.907757,127.766922,6/15/2020,12155
"Korea, South",35.907757,127.766922,6/16/2020,12198
"Korea, South",35.907757,127.766922,6/17/2020,12257
"Korea, South",35.907757,127.766922,6/18/2020,12306
"Korea, South",35.907757,127.766922,6/19/2020,12373
"Korea, South",35.907757,127.766922,6/20/2020,12421
"Korea, South",35.907757,127.766922,6/21/2020,12438
"Korea, South",35.907757,127.766922,6/22/2020,12484
"Korea, South",35.907757,127.766922,6/23/2020,12535
"Korea, South",35.907757,127.766922,6/24/2020,12563
"Korea, South",35.907757,127.766922,6/25/2020,12602
"Korea, South",35.907757,127.766922,6/26/2020,12653
"Korea, South",35.907757,127.766922,6/27/2020,12715
"Korea, South",35.907757,127.766922,6/28/2020,12757
"Korea, South",35.907757,127.766922,6/29/2020,12800
"Korea, South",35.907757,127.766922,6/30/2020,12850
"Korea, South",35.907757,127.766922,7/1/2020,12904
"Korea, South",35.907757,127.766922,7/2/2020,12967
"Korea, South",35.907757,127.766922,7/3/2020,13030
"Korea, South",35.907757,127.766922,7/4/2020,13091
"Korea, South",35.907757,127.766922,7/5/2020,13137
"Korea, South",35.907757,127.766922,7/6/2020,13181
"Korea, South",35.907757,127.766922,7/7/2020,13244
"Korea, South",35.907757,127.766922,7/8/2020,13293
"Korea, South",35.907757,127.766922,7/9/2020,13338
"Korea, South",35.907757,127.766922,7/10/2020,13373
"Korea, South",35.907757,127.766922,7/11/2020,13417
"Korea, South",35.907757,127.766922,7/12/2020,13479
"Korea, South",35.907757,127.766922,7/13/2020,13512
"Korea, South",35.907757,127.766922,7/14/2020,13551
"Korea, South",35.907757,127.766922,7/15/2020,13612
"Korea, South",35.907757,127.766922,7/16/2020,13672
"Korea, South",35.907757,127.766922,7/17/2020,13711
"Korea, South",35.907757,127.766922,7/18/2020,13745
"Korea, South",35.907757,127.766922,7/19/2020,13771
"Korea, South",35.907757,127.766922,7/20/2020,13816
"Korea, South",35.907757,127.766922,7/21/2020,13879
"Korea, South",35.907757,127.766922,7/22/2020,13938
"Korea, South",35.907757,127.766922,7/23/2020,13979
"Korea, South",35.907757,127.766922,7/24/2020,14092
"Korea, South",35.907757,127.766922,7/25/2020,14150
"Korea, South",35.907757,127.766922,7/26/2020,14175
"Korea, South",35.907757,127.766922,7/27/2020,14203
"Korea, South",35.907757,127.766922,7/28/2020,14251
"Korea, South",35.907757,127.766922,7/29/2020,14269
"Korea, South",35.907757,127.766922,7/30/2020,14305
"Korea, South",35.907757,127.766922,7/31/2020,14336
"Korea, South",35.907757,127.766922,8/1/2020,14366
"Korea, South",35.907757,127.766922,8/2/2020,14389
"Korea, South",35.907757,127.766922,8/3/2020,14423
"Korea, South",35.907757,127.766922,8/4/2020,14456
"Korea, South",35.907757,127.766922,8/5/2020,14499
"Korea, South",35.907757,127.766922,8/6/2020,14519
"Korea, South",35.907757,127.766922,8/7/2020,14562
"Korea, South",35.907757,127.766922,8/8/2020,14598
"Korea, South",35.907757,127.766922,8/9/2020,14626
"Korea, South",35.907757,127.766922,8/10/2020,14660
"Korea, South",35.907757,127.766922,8/11/2020,14714
"Korea, South",35.907757,127.766922,8/12/2020,14770
"Korea, South",35.907757,127.766922,8/13/2020,14873
"Korea, South",35.907757,127.766922,8/14/2020,15039
"Korea, South",35.907757,127.766922,8/15/2020,15318
"Korea, South",35.907757,127.766922,8/16/2020,15515
"Korea, South",35.907757,127.766922,8/17/2020,15761
"Korea, South",35.907757,127.766922,8/18/2020,16058
"Korea, South",35.907757,127.766922,8/19/2020,16346
"Korea, South",35.907757,127.766922,8/20/2020,16670
"Korea, South",35.907757,127.766922,8/21/2020,17002
"Korea, South",35.907757,127.766922,8/22/2020,17399
"Korea, South",35.907757,127.766922,8/23/2020,17665
"Korea, South",35.907757,127.766922,8/24/2020,17945
"Korea, South",35.907757,127.766922,8/25/2020,18265
"Korea, South",35.907757,127.766922,8/26/2020,18706
"Korea, South",35.907757,127.766922,8/27/2020,19077
"Korea, South",35.907757,127.766922,8/28/2020,19400
"Korea, South",35.907757,127.766922,8/29/2020,19699
"Korea, South",35.907757,127.766922,8/30/2020,19947
"Korea, South",35.907757,127.766922,8/31/2020,20182
"Korea, South",35.907757,127.766922,9/1/2020,20449
"Korea, South",35.907757,127.766922,9/2/2020,20644
"Korea, South",35.907757,127.766922,9/3/2020,20842
"Korea, South",35.907757,127.766922,9/4/2020,21010
"Korea, South",35.907757,127.766922,9/5/2020,21177
"Korea, South",35.907757,127.766922,9/6/2020,21296
"Korea, South",35.907757,127.766922,9/7/2020,21432
"Korea, South",35.907757,127.766922,9/8/2020,21588
"Korea, South",35.907757,127.766922,9/9/2020,21743
"Korea, South",35.907757,127.766922,9/10/2020,21919
"Korea, South",35.907757,127.766922,9/11/2020,22055
"Korea, South",35.907757,127.766922,9/12/2020,22176
"Korea, South",35.907757,127.766922,9/13/2020,22285
"Korea, South",35.907757,127.766922,9/14/2020,22391
"Korea, South",35.907757,127.766922,9/15/2020,22504
"Korea, South",35.907757,127.766922,9/16/2020,22657
"Korea, South",35.907757,127.766922,9/17/2020,22783
"Korea, South",35.907757,127.766922,9/18/2020,22893
"Korea, South",35.907757,127.766922,9/19/2020,22975
"Korea, South",35.907757,127.766922,9/20/2020,23045
"Korea, South",35.907757,127.766922,9/21/2020,23106
"Korea, South",35.907757,127.766922,9/22/2020,23216
"Korea, South",35.907757,127.766922,9/23/2020,23341
"Korea, South",35.907757,127.766922,9/24/2020,23455
"Korea, South",35.907757,127.766922,9/25/2020,23516
"Korea, South",35.907757,127.766922,9/26/2020,23611
"Korea, South",35.907757,127.766922,9/27/2020,23661
"Korea, South",35.907757,127.766922,9/28/2020,23699
"Korea, South",35.907757,127.766922,9/29/2020,23812
"Korea, South",35.907757,127.766922,9/30/2020,23889
"Korea, South",35.907757,127.766922,10/1/2020,23952
"Korea, South",35.907757,127.766922,10/2/2020,24027
"Korea, South",35.907757,127.766922,10/3/2020,24091
"Korea, South",35.907757,127.766922,10/4/2020,24164
"Korea, South",35.907757,127.766922,10/5/2020,24239
"Korea, South",35.907757,127.766922,10/6/2020,24353
"Korea, South",35.907757,127.766922,10/7/2020,24422
"Korea, South",35.907757,127.766922,10/8/2020,24476
"Korea, South",35.907757,127.766922,10/9/2020,24548
"Korea, South",35.907757,127.766922,10/10/2020,24606
"Korea, South",35.907757,127.766922,10/11/2020,24703
"Korea, South",35.907757,127.766922,10/12/2020,24805
"Korea, South",35.907757,127.766922,10/13/2020,24889
"Korea, South",35.907757,127.766922,10/14/2020,24988
"Korea, South",35.907757,127.766922,10/15/2020,25035
"Korea, South",35.907757,127.766922,10/16/2020,25108
"Korea, South",35.907757,127.766922,10/17/2020,25199
"Korea, South",35.907757,127.766922,10/18/2020,25275
"Korea, South",35.907757,127.766922,10/19/2020,25333
"Korea, South",35.907757,127.766922,10/20/2020,25424
"Korea, South",35.907757,127.766922,10/21/2020,25543
"Korea, South",35.907757,127.766922,10/22/2020,25698
"Korea, South",35.907757,127.766922,10/23/2020,25775
"Korea, South",35.907757,127.766922,10/24/2020,25836
"Korea, South",35.907757,127.766922,10/25/2020,25955
"Korea, South",35.907757,127.766922,10/26/2020,26043
"Korea, South",35.907757,127.766922,10/27/2020,26146
"Korea, South",35.907757,127.766922,10/28/2020,26271
"Korea, South",35.907757,127.766922,10/29/2020,26385
"Korea, South",35.907757,127.766922,10/30/2020,26511
"Korea, South",35.907757,127.766922,10/31/2020,26635
"Korea, South",35.907757,127.766922,11/1/2020,26732
"Korea, South",35.907757,127.766922,11/2/2020,26807
"Korea, South",35.907757,127.766922,11/3/2020,26925
"Korea, South",35.907757,127.766922,11/4/2020,27050
"Korea, South",35.907757,127.766922,11/5/2020,27195
"Korea, South",35.907757,127.766922,11/6/2020,27284
"Korea, South",35.907757,127.766922,11/7/2020,27427
"Korea, South",35.907757,127.766922,11/8/2020,27553
"Korea, South",35.907757,127.766922,11/9/2020,27653
"Korea, South",35.907757,127.766922,11/10/2020,27799
"Korea, South",35.907757,127.766922,11/11/2020,27942
"Korea, South",35.907757,127.766922,11/12/2020,28133
"Korea, South",35.907757,127.766922,11/13/2020,28338
"Korea, South",35.907757,127.766922,11/14/2020,28546
"Korea, South",35.907757,127.766922,11/15/2020,28769
"Korea, South",35.907757,127.766922,11/16/2020,28998
"Korea, South",35.907757,127.766922,11/17/2020,29311
"Korea, South",35.907757,127.766922,11/18/2020,29654
"Korea, South",35.907757,127.766922,11/19/2020,30017
"Korea, South",35.907757,127.766922,11/20/2020,30403
"Korea, South",35.907757,127.766922,11/21/2020,30733
"Korea, South",35.907757,127.766922,11/22/2020,31004
"Korea, South",35.907757,127.766922,11/23/2020,31353
"Korea, South",35.907757,127.766922,11/24/2020,31735
"Korea, South",35.907757,127.766922,11/25/2020,32318
"Korea, South",35.907757,127.766922,11/26/2020,32887
"Korea, South",35.907757,127.766922,11/27/2020,33375
"Korea, South",35.907757,127.766922,11/28/2020,33824
"Korea, South",35.907757,127.766922,11/29/2020,34201
"Korea, South",35.907757,127.766922,11/30/2020,34652
"Korea, South",35.907757,127.766922,12/1/2020,35163
"Korea, South",35.907757,127.766922,12/2/2020,35703
"Korea, South",35.907757,127.766922,12/3/2020,36332
"Korea, South",35.907757,127.766922,12/4/2020,36915
"Korea, South",35.907757,127.766922,12/5/2020,37546
"Korea, South",35.907757,127.766922,12/6/2020,38161
"Korea, South",35.907757,127.766922,12/7/2020,38755
"Korea, South",35.907757,127.766922,12/8/2020,39432
"Korea, South",35.907757,127.766922,12/9/2020,40098
"Korea, South",35.907757,127.766922,12/10/2020,40786
"Korea, South",35.907757,127.766922,12/11/2020,41736
"Korea, South",35.907757,127.766922,12/12/2020,42766
"Korea, South",35.907757,127.766922,12/13/2020,43484
"Korea, South",35.907757,127.766922,12/14/2020,44364
"Korea, South",35.907757,127.766922,12/15/2020,45442
"Korea, South",35.907757,127.766922,12/16/2020,46453
"Korea, South",35.907757,127.766922,12/17/2020,47515
"Korea, South",35.907757,127.766922,12/18/2020,48570
"Korea, South",35.907757,127.766922,12/19/2020,49665
"Korea, South",35.907757,127.766922,12/20/2020,50591
"Korea, South",35.907757,127.766922,12/21/2020,51460
"Korea, South",35.907757,127.766922,12/22/2020,52550
"Korea, South",35.907757,127.766922,12/23/2020,53533
"Korea, South",35.907757,127.766922,12/24/2020,54770
"Korea, South",35.907757,127.766922,12/25/2020,55902
"Korea, South",35.907757,127.766922,12/26/2020,56872
"Korea, South",35.907757,127.766922,12/27/2020,57680
"Korea, South",35.907757,127.766922,12/28/2020,58725
"Korea, South",35.907757,127.766922,12/29/2020,59773
"Korea, South",35.907757,127.766922,12/30/2020,60740
"Korea, South",35.907757,127.766922,12/31/2020,61769
"Korea, South",35.907757,127.766922,1/1/2021,62593
"Korea, South",35.907757,127.766922,1/2/2021,63244
"Korea, South",35.907757,127.766922,1/3/2021,64264
"Korea, South",35.907757,127.766922,1/4/2021,64979
"Korea, South",35.907757,127.766922,1/5/2021,65818
"Korea, South",35.907757,127.766922,1/6/2021,66686
"Korea, South",35.907757,127.766922,1/7/2021,67358
"Korea, South",35.907757,127.766922,1/8/2021,67999
"Korea, South",35.907757,127.766922,1/9/2021,68664
"Korea, South",35.907757,127.766922,1/10/2021,69114
"Korea, South",35.907757,127.766922,1/11/2021,69651
"Korea, South",35.907757,127.766922,1/12/2021,70212
"Korea, South",35.907757,127.766922,1/13/2021,70728
"Korea, South",35.907757,127.766922,1/14/2021,71241
"Korea, South",35.907757,127.766922,1/15/2021,71820
"Korea, South",35.907757,127.766922,1/16/2021,72340
"Korea, South",35.907757,127.766922,1/17/2021,72729
"Korea, South",35.907757,127.766922,1/18/2021,73115
"Korea, South",35.907757,127.766922,1/19/2021,73518
"Korea, South",35.907757,127.766922,1/20/2021,73918
"Korea, South",35.907757,127.766922,1/21/2021,74262
"Korea, South",35.907757,127.766922,1/22/2021,74692
"Korea, South",35.907757,127.766922,1/23/2021,75084
"Korea, South",35.907757,127.766922,1/24/2021,75521
"Korea, South",35.907757,127.766922,1/25/2021,75875
"Korea, South",35.907757,127.766922,1/26/2021,76429
"Korea, South",35.907757,127.766922,1/27/2021,76926
"Korea, South",35.907757,127.766922,1/28/2021,77395
"Korea, South",35.907757,127.766922,1/29/2021,77850
"Korea, South",35.907757,127.766922,1/30/2021,78205
"Korea, South",35.907757,127.766922,1/31/2021,78508
"Korea, South",35.907757,127.766922,2/1/2021,78844
"Korea, South",35.907757,127.766922,2/2/2021,79311
"Korea, South",35.907757,127.766922,2/3/2021,79762
"Korea, South",35.907757,127.766922,2/4/2021,80131
"Korea, South",35.907757,127.766922,2/5/2021,80524
"Korea, South",35.907757,127.766922,2/6/2021,80896
"Korea, South",35.907757,127.766922,2/7/2021,81185
"Korea, South",35.907757,127.766922,2/8/2021,81487
"Korea, South",35.907757,127.766922,2/9/2021,81930
"Korea, South",35.907757,127.766922,2/10/2021,82434
"Korea, South",35.907757,127.766922,2/11/2021,82837
"Korea, South",35.907757,127.766922,2/12/2021,83199
"Korea, South",35.907757,127.766922,2/13/2021,83525
"Korea, South",35.907757,127.766922,2/14/2021,83869
"Korea, South",35.907757,127.766922,2/15/2021,84325
"Korea, South",35.907757,127.766922,2/16/2021,84946
"Korea, South",35.907757,127.766922,2/17/2021,85567
"Korea, South",35.907757,127.766922,2/18/2021,86128
"Korea, South",35.907757,127.766922,2/19/2021,86574
"Korea, South",35.907757,127.766922,2/20/2021,86992
"Korea, South",35.907757,127.766922,2/21/2021,87324
"Korea, South",35.907757,127.766922,2/22/2021,87681
"Korea, South",35.907757,127.766922,2/23/2021,88120
"Korea, South",35.907757,127.766922,2/24/2021,88516
"Korea, South",35.907757,127.766922,2/25/2021,88922
"Korea, South",35.907757,127.766922,2/26/2021,89321
"Korea, South",35.907757,127.766922,2/27/2021,89676
"Korea, South",35.907757,127.766922,2/28/2021,90031
"Korea, South",35.907757,127.766922,3/1/2021,90372
"Korea, South",35.907757,127.766922,3/2/2021,90816
"Korea, South",35.907757,127.766922,3/3/2021,91240
"Korea, South",35.907757,127.766922,3/4/2021,91638
"Korea, South",35.907757,127.766922,3/5/2021,92055
"Korea, South",35.907757,127.766922,3/6/2021,92471
"Korea, South",35.907757,127.766922,3/7/2021,92817
"Korea, South",35.907757,127.766922,3/8/2021,93263
"Korea, South",35.907757,127.766922,3/9/2021,93733
"Korea, South",35.907757,127.766922,3/10/2021,94198
"Korea, South",35.907757,127.766922,3/11/2021,94686
"Korea, South",35.907757,127.766922,3/12/2021,95176
"Korea, South",35.907757,127.766922,3/13/2021,95635
"Korea, South",35.907757,127.766922,3/14/2021,96017
"Korea, South",35.907757,127.766922,3/15/2021,96380
"Korea, South",35.907757,127.766922,3/16/2021,96849
"Korea, South",35.907757,127.766922,3/17/2021,97294
"Korea, South",35.907757,127.766922,3/18/2021,97757
"Korea, South",35.907757,127.766922,3/19/2021,98209
"Korea, South",35.907757,127.766922,3/20/2021,98665
"Korea, South",35.907757,127.766922,3/21/2021,99075
"Korea, South",35.907757,127.766922,3/22/2021,99421
"Korea, South",35.907757,127.766922,3/23/2021,99846
"Korea, South",35.907757,127.766922,3/24/2021,100276
"Korea, South",35.907757,127.766922,3/25/2021,100770
"Korea, South",35.907757,127.766922,3/26/2021,101275
"Korea, South",35.907757,127.766922,3/27/2021,101757
"Korea, South",35.907757,127.766922,3/28/2021,102141
"Korea, South",35.907757,127.766922,3/29/2021,102582
"Korea, South",35.907757,127.766922,3/30/2021,103088
"Korea, South",35.907757,127.766922,3/31/2021,103639
"Korea, South",35.907757,127.766922,4/1/2021,104194
"Korea, South",35.907757,127.766922,4/2/2021,104736
"Korea, South",35.907757,127.766922,4/3/2021,105279
"Korea, South",35.907757,127.766922,4/4/2021,105752
"Korea, South",35.907757,127.766922,4/5/2021,106230
"Korea, South",35.907757,127.766922,4/6/2021,106898
"Korea, South",35.907757,127.766922,4/7/2021,107598
"Korea, South",35.907757,127.766922,4/8/2021,108269
"Korea, South",35.907757,127.766922,4/9/2021,108945
"Korea, South",35.907757,127.766922,4/10/2021,109559
"Korea, South",35.907757,127.766922,4/11/2021,110146
"Korea, South",35.907757,127.766922,4/12/2021,110688
"Korea, South",35.907757,127.766922,4/13/2021,111419
"Korea, South",35.907757,127.766922,4/14/2021,112117
"Korea, South",35.907757,127.766922,4/15/2021,112789
"Korea, South",35.907757,127.766922,4/16/2021,113444
"Korea, South",35.907757,127.766922,4/17/2021,114115
"Korea, South",35.907757,127.766922,4/18/2021,114646
"Korea, South",35.907757,127.766922,4/19/2021,115195
"Korea, South",35.907757,127.766922,4/20/2021,115926
"Korea, South",35.907757,127.766922,4/21/2021,116661
"Korea, South",35.907757,127.766922,4/22/2021,117458
"Korea, South",35.907757,127.766922,4/23/2021,118243
"Korea, South",35.907757,127.766922,4/24/2021,118887
"Korea, South",35.907757,127.766922,4/25/2021,119387
"Korea, South",35.907757,127.766922,4/26/2021,119898
"Korea, South",35.907757,127.766922,4/27/2021,120673
"Korea, South",35.907757,127.766922,4/28/2021,121351
"Korea, South",35.907757,127.766922,4/29/2021,122007
"Korea, South",35.907757,127.766922,4/30/2021,122634
"Korea, South",35.907757,127.766922,5/1/2021,123240
"Korea, South",35.907757,127.766922,5/2/2021,123728
"Korea, South",35.907757,127.766922,5/3/2021,124269
"Korea, South",35.907757,127.766922,5/4/2021,124945
"Korea, South",35.907757,127.766922,5/5/2021,125519
"Korea, South",35.907757,127.766922,5/6/2021,126044
"Korea, South",35.907757,127.766922,5/7/2021,126745
"Korea, South",35.907757,127.766922,5/8/2021,127309
"Korea, South",35.907757,127.766922,5/9/2021,127772
"Korea, South",35.907757,127.766922,5/10/2021,128283
"Korea, South",35.907757,127.766922,5/11/2021,128918
"Korea, South",35.907757,127.766922,5/12/2021,129633
"Korea, South",35.907757,127.766922,5/13/2021,130380
"Korea, South",35.907757,127.766922,5/14/2021,131061
"Korea, South",35.907757,127.766922,5/15/2021,131671
"Korea, South",35.907757,127.766922,5/16/2021,132290
"Korea, South",35.907757,127.766922,5/17/2021,132818
"Korea, South",35.907757,127.766922,5/18/2021,133471
"Korea, South",35.907757,127.766922,5/19/2021,134117
"Korea, South",35.907757,127.766922,5/20/2021,134678
"Korea, South",35.907757,127.766922,5/21/2021,135344
"Korea, South",35.907757,127.766922,5/22/2021,135929
"Korea, South",35.907757,127.766922,5/23/2021,136467
"Korea, South",35.907757,127.766922,5/24/2021,136983
"Korea, South",35.907757,127.766922,5/25/2021,137682
"Korea, South",35.907757,127.766922,5/26/2021,138311
"Korea, South",35.907757,127.766922,5/27/2021,138898
"Korea, South",35.907757,127.766922,5/28/2021,139431
"Korea, South",35.907757,127.766922,5/29/2021,139910
"Korea, South",35.907757,127.766922,5/30/2021,140340
"Korea, South",35.907757,127.766922,5/31/2021,140799
"Korea, South",35.907757,127.766922,6/1/2021,141476
"Korea, South",35.907757,127.766922,6/2/2021,142157
"Korea, South",35.907757,127.766922,6/3/2021,142852
"Korea, South",35.907757,127.766922,6/4/2021,143596
"Korea, South",35.907757,127.766922,6/5/2021,144152
"Korea, South",35.907757,127.766922,6/6/2021,144637
"Korea, South",35.907757,127.766922,6/7/2021,145091
"Korea, South",35.907757,127.766922,6/8/2021,145692
"Korea, South",35.907757,127.766922,6/9/2021,146303
"Korea, South",35.907757,127.766922,6/10/2021,146859
"Korea, South",35.907757,127.766922,6/11/2021,147422
"Korea, South",35.907757,127.766922,6/12/2021,147874
"Korea, South",35.907757,127.766922,6/13/2021,148273
"Korea, South",35.907757,127.766922,6/14/2021,148647
"Korea, South",35.907757,127.766922,6/15/2021,149191
"Korea, South",35.907757,127.766922,6/16/2021,149731
"Korea, South",35.907757,127.766922,6/17/2021,150238
"Korea, South",35.907757,127.766922,6/18/2021,150720
"Korea, South",35.907757,127.766922,6/19/2021,151149
"Korea, South",35.907757,127.766922,6/20/2021,151506
"Korea, South",35.907757,127.766922,6/21/2021,151901
"Korea, South",35.907757,127.766922,6/22/2021,152545
"Korea, South",35.907757,127.766922,6/23/2021,153155
"Korea, South",35.907757,127.766922,6/24/2021,153789
"Korea, South",35.907757,127.766922,6/25/2021,154457
"Korea, South",35.907757,127.766922,6/26/2021,155071
"Korea, South",35.907757,127.766922,6/27/2021,155572
"Korea, South",35.907757,127.766922,6/28/2021,156167
"Korea, South",35.907757,127.766922,6/29/2021,156961
"Korea, South",35.907757,127.766922,6/30/2021,157723
"Korea, South",35.907757,127.766922,7/1/2021,158549
"Korea, South",35.907757,127.766922,7/2/2021,159342
"Korea, South",35.907757,127.766922,7/3/2021,160084
"Korea, South",35.907757,127.766922,7/4/2021,160795
"Korea, South",35.907757,127.766922,7/5/2021,161541
"Korea, South",35.907757,127.766922,7/6/2021,162753
"Korea, South",35.907757,127.766922,7/7/2021,164028
"Korea, South",35.907757,127.766922,7/8/2021,165344
"Korea, South",35.907757,127.766922,7/9/2021,166722
"Korea, South",35.907757,127.766922,7/10/2021,168046
"Korea, South",35.907757,127.766922,7/11/2021,169146
"Korea, South",35.907757,127.766922,7/12/2021,170296
"Korea, South",35.907757,127.766922,7/13/2021,171911
"Korea, South",35.907757,127.766922,7/14/2021,173511
"Korea, South",35.907757,127.766922,7/15/2021,175046
"Korea, South",35.907757,127.766922,7/16/2021,176500
"Korea, South",35.907757,127.766922,7/17/2021,177951
"Korea, South",35.907757,127.766922,7/18/2021,179203
"Korea, South",35.907757,127.766922,7/19/2021,180481
"Korea, South",35.907757,127.766922,7/20/2021,182265
"Korea, South",35.907757,127.766922,7/21/2021,184103
"Korea, South",35.907757,127.766922,7/22/2021,185733
"Korea, South",35.907757,127.766922,7/23/2021,187362
"Korea, South",35.907757,127.766922,7/24/2021,188848
"Korea, South",35.907757,127.766922,7/25/2021,190166
"Korea, South",35.907757,127.766922,7/26/2021,191531
"Korea, South",35.907757,127.766922,7/27/2021,193427
"Korea, South",35.907757,127.766922,7/28/2021,195099
"Korea, South",35.907757,127.766922,7/29/2021,196806
"Korea, South",35.907757,127.766922,7/30/2021,198345
"Korea, South",35.907757,127.766922,7/31/2021,199787
"Korea, South",35.907757,127.766922,8/1/2021,201002
"Korea, South",35.907757,127.766922,8/2/2021,202203
"Korea, South",35.907757,127.766922,8/3/2021,203926
"Korea, South",35.907757,127.766922,8/4/2021,205702
"Korea, South",35.907757,127.766922,8/5/2021,207406
"Korea, South",35.907757,127.766922,8/6/2021,209228
"Korea, South",35.907757,127.766922,8/7/2021,210956
"Korea, South",35.907757,127.766922,8/8/2021,212448
"Korea, South",35.907757,127.766922,8/9/2021,213987
"Korea, South",35.907757,127.766922,8/10/2021,216206
"Korea, South",35.907757,127.766922,8/11/2021,218192
"Korea, South",35.907757,127.766922,8/12/2021,220182
"Korea, South",35.907757,127.766922,8/13/2021,222111
"Korea, South",35.907757,127.766922,8/14/2021,223928
"Korea, South",35.907757,127.766922,8/15/2021,225481
"Korea, South",35.907757,127.766922,8/16/2021,226854
"Korea, South",35.907757,127.766922,8/17/2021,228657
"Korea, South",35.907757,127.766922,8/18/2021,230808
"Korea, South",35.907757,127.766922,8/19/2021,232859
"Korea, South",35.907757,127.766922,8/20/2021,234739
"Korea, South",35.907757,127.766922,8/21/2021,236366
"Korea, South",35.907757,127.766922,8/22/2021,237782
"Korea, South",35.907757,127.766922,8/23/2021,239287
"Korea, South",35.907757,127.766922,8/24/2021,241439
"Korea, South",35.907757,127.766922,8/25/2021,243317
"Korea, South",35.907757,127.766922,8/26/2021,245158
"Korea, South",35.907757,127.766922,8/27/2021,246951
"Korea, South",35.907757,127.766922,8/28/2021,248568
"Korea, South",35.907757,127.766922,8/29/2021,250051
"Korea, South",35.907757,127.766922,8/30/2021,251421
"Korea, South",35.907757,127.766922,8/31/2021,253445
"Korea, South",35.907757,127.766922,9/1/2021,255401
"Korea, South",35.907757,127.766922,9/2/2021,257110
"Korea, South",35.907757,127.766922,9/3/2021,258913
"Korea, South",35.907757,127.766922,9/4/2021,260404
"Korea, South",35.907757,127.766922,9/5/2021,261778
"Korea, South",35.907757,127.766922,9/6/2021,263374
"Korea, South",35.907757,127.766922,9/7/2021,265423
"Korea, South",35.907757,127.766922,9/8/2021,267470
"Korea, South",35.907757,127.766922,9/9/2021,269362
"Korea, South",35.907757,127.766922,9/10/2021,271227
"Korea, South",35.907757,127.766922,9/11/2021,272982
"Korea, South",35.907757,127.766922,9/12/2021,274415
"Korea, South",35.907757,127.766922,9/13/2021,275910
"Korea, South",35.907757,127.766922,9/14/2021,277989
"Korea, South",35.907757,127.766922,9/15/2021,279930
"Korea, South",35.907757,127.766922,9/16/2021,281938
"Korea, South",35.907757,127.766922,9/17/2021,284022
"Korea, South",35.907757,127.766922,9/18/2021,285931
"Korea, South",35.907757,127.766922,9/19/2021,287536
"Korea, South",35.907757,127.766922,9/20/2021,289263
"Korea, South",35.907757,127.766922,9/21/2021,290983
"Korea, South",35.907757,127.766922,9/22/2021,292699
Kosovo,42.602636,20.902977,1/22/2020,0
Kosovo,42.602636,20.902977,1/23/2020,0
Kosovo,42.602636,20.902977,1/24/2020,0
Kosovo,42.602636,20.902977,1/25/2020,0
Kosovo,42.602636,20.902977,1/26/2020,0
Kosovo,42.602636,20.902977,1/27/2020,0
Kosovo,42.602636,20.902977,1/28/2020,0
Kosovo,42.602636,20.902977,1/29/2020,0
Kosovo,42.602636,20.902977,1/30/2020,0
Kosovo,42.602636,20.902977,1/31/2020,0
Kosovo,42.602636,20.902977,2/1/2020,0
Kosovo,42.602636,20.902977,2/2/2020,0
Kosovo,42.602636,20.902977,2/3/2020,0
Kosovo,42.602636,20.902977,2/4/2020,0
Kosovo,42.602636,20.902977,2/5/2020,0
Kosovo,42.602636,20.902977,2/6/2020,0
Kosovo,42.602636,20.902977,2/7/2020,0
Kosovo,42.602636,20.902977,2/8/2020,0
Kosovo,42.602636,20.902977,2/9/2020,0
Kosovo,42.602636,20.902977,2/10/2020,0
Kosovo,42.602636,20.902977,2/11/2020,0
Kosovo,42.602636,20.902977,2/12/2020,0
Kosovo,42.602636,20.902977,2/13/2020,0
