Country_Region,Lat,Long,Date,Recovered
Lithuania,55.1694,23.8813,2/2/2021,165099
Lithuania,55.1694,23.8813,2/3/2021,166164
Lithuania,55.1694,23.8813,2/4/2021,168368
Lithuania,55.1694,23.8813,2/5/2021,168703
Lithuania,55.1694,23.8813,2/6/2021,168890
Lithuania,55.1694,23.8813,2/7/2021,170340
Lithuania,55.1694,23.8813,2/8/2021,171280
Lithuania,55.1694,23.8813,2/9/2021,172363
Lithuania,55.1694,23.8813,2/10/2021,173163
Lithuania,55.1694,23.8813,2/11/2021,174784
Lithuania,55.1694,23.8813,2/12/2021,174943
Lithuania,55.1694,23.8813,2/13/2021,175034
Lithuania,55.1694,23.8813,2/14/2021,142313
Lithuania,55.1694,23.8813,2/15/2021,175034
Lithuania,55.1694,23.8813,2/16/2021,175278
Lithuania,55.1694,23.8813,2/17/2021,176671
Lithuania,55.1694,23.8813,2/18/2021,176925
Lithuania,55.1694,23.8813,2/19/2021,178126
Lithuania,55.1694,23.8813,2/20/2021,179364
Lithuania,55.1694,23.8813,2/21/2021,179509
Lithuania,55.1694,23.8813,2/22/2021,179624
Lithuania,55.1694,23.8813,2/23/2021,180640
Lithuania,55.1694,23.8813,2/24/2021,181230
Lithuania,55.1694,23.8813,2/25/2021,181809
Lithuania,55.1694,23.8813,2/26/2021,182263
Lithuania,55.1694,23.8813,2/27/2021,183324
Lithuania,55.1694,23.8813,2/28/2021,184785
Lithuania,55.1694,23.8813,3/1/2021,184848
Lithuania,55.1694,23.8813,3/2/2021,185770
Lithuania,55.1694,23.8813,3/3/2021,186209
Lithuania,55.1694,23.8813,3/4/2021,186737
Lithuania,55.1694,23.8813,3/5/2021,187162
Lithuania,55.1694,23.8813,3/6/2021,188103
Lithuania,55.1694,23.8813,3/7/2021,188191
Lithuania,55.1694,23.8813,3/8/2021,188245
Lithuania,55.1694,23.8813,3/9/2021,189070
Lithuania,55.1694,23.8813,3/10/2021,189479
Lithuania,55.1694,23.8813,3/11/2021,190131
Lithuania,55.1694,23.8813,3/12/2021,190234
Lithuania,55.1694,23.8813,3/13/2021,191197
Lithuania,55.1694,23.8813,3/14/2021,191277
Lithuania,55.1694,23.8813,3/15/2021,191324
Lithuania,55.1694,23.8813,3/16/2021,192118
Lithuania,55.1694,23.8813,3/17/2021,192484
Lithuania,55.1694,23.8813,3/18/2021,192922
Lithuania,55.1694,23.8813,3/19/2021,193313
Lithuania,55.1694,23.8813,3/20/2021,194190
Lithuania,55.1694,23.8813,3/21/2021,194292
Lithuania,55.1694,23.8813,3/22/2021,194345
Lithuania,55.1694,23.8813,3/23/2021,195115
Lithuania,55.1694,23.8813,3/24/2021,195551
Lithuania,55.1694,23.8813,3/25/2021,196067
Lithuania,55.1694,23.8813,3/26/2021,196504
Lithuania,55.1694,23.8813,3/27/2021,197529
Lithuania,55.1694,23.8813,3/28/2021,197618
Lithuania,55.1694,23.8813,3/29/2021,197679
Lithuania,55.1694,23.8813,3/30/2021,198588
Lithuania,55.1694,23.8813,3/31/2021,199023
Lithuania,55.1694,23.8813,4/1/2021,199767
Lithuania,55.1694,23.8813,4/2/2021,200266
Lithuania,55.1694,23.8813,4/3/2021,201598
Lithuania,55.1694,23.8813,4/4/2021,201680
Lithuania,55.1694,23.8813,4/5/2021,201727
Lithuania,55.1694,23.8813,4/6/2021,201845
Lithuania,55.1694,23.8813,4/7/2021,203042
Lithuania,55.1694,23.8813,4/8/2021,203803
Lithuania,55.1694,23.8813,4/9/2021,204340
Lithuania,55.1694,23.8813,4/10/2021,205768
Lithuania,55.1694,23.8813,4/11/2021,205897
Lithuania,55.1694,23.8813,4/12/2021,205965
Lithuania,55.1694,23.8813,4/13/2021,207391
Lithuania,55.1694,23.8813,4/14/2021,208123
Lithuania,55.1694,23.8813,4/15/2021,208890
Lithuania,55.1694,23.8813,4/16/2021,209538
Lithuania,55.1694,23.8813,4/17/2021,211306
Lithuania,55.1694,23.8813,4/18/2021,211411
Lithuania,55.1694,23.8813,4/19/2021,211503
Lithuania,55.1694,23.8813,4/20/2021,213118
Lithuania,55.1694,23.8813,4/21/2021,213970
Lithuania,55.1694,23.8813,4/22/2021,215031
Lithuania,55.1694,23.8813,4/23/2021,215820
Lithuania,55.1694,23.8813,4/24/2021,217779
Lithuania,55.1694,23.8813,4/25/2021,217911
Lithuania,55.1694,23.8813,4/26/2021,218011
Lithuania,55.1694,23.8813,4/27/2021,219678
Lithuania,55.1694,23.8813,4/28/2021,220565
Lithuania,55.1694,23.8813,4/29/2021,221576
Lithuania,55.1694,23.8813,4/30/2021,222436
Lithuania,55.1694,23.8813,5/1/2021,224649
Lithuania,55.1694,23.8813,5/2/2021,224833
Lithuania,55.1694,23.8813,5/3/2021,224942
Lithuania,55.1694,23.8813,5/4/2021,226595
Lithuania,55.1694,23.8813,5/5/2021,227526
Lithuania,55.1694,23.8813,5/6/2021,228696
Lithuania,55.1694,23.8813,5/7/2021,229667
Lithuania,55.1694,23.8813,5/8/2021,231841
Lithuania,55.1694,23.8813,5/9/2021,232076
Lithuania,55.1694,23.8813,5/10/2021,232219
Lithuania,55.1694,23.8813,5/11/2021,234223
Lithuania,55.1694,23.8813,5/12/2021,235265
Lithuania,55.1694,23.8813,5/13/2021,236442
Lithuania,55.1694,23.8813,5/14/2021,237431
Lithuania,55.1694,23.8813,5/15/2021,239702
Lithuania,55.1694,23.8813,5/16/2021,239915
Lithuania,55.1694,23.8813,5/17/2021,240079
Lithuania,55.1694,23.8813,5/18/2021,242103
Lithuania,55.1694,23.8813,5/19/2021,243126
Lithuania,55.1694,23.8813,5/20/2021,244352
Lithuania,55.1694,23.8813,5/21/2021,244635
Lithuania,55.1694,23.8813,5/22/2021,247425
Lithuania,55.1694,23.8813,5/23/2021,247662
Lithuania,55.1694,23.8813,5/24/2021,247819
Lithuania,55.1694,23.8813,5/25/2021,249640
Lithuania,55.1694,23.8813,5/26/2021,250661
Lithuania,55.1694,23.8813,5/27/2021,251709
Lithuania,55.1694,23.8813,5/28/2021,252582
Lithuania,55.1694,23.8813,5/29/2021,254322
Lithuania,55.1694,23.8813,5/30/2021,254582
Lithuania,55.1694,23.8813,5/31/2021,254747
Lithuania,55.1694,23.8813,6/1/2021,256176
Lithuania,55.1694,23.8813,6/2/2021,256887
Lithuania,55.1694,23.8813,6/3/2021,257675
Lithuania,55.1694,23.8813,6/4/2021,258341
Lithuania,55.1694,23.8813,6/5/2021,259591
Lithuania,55.1694,23.8813,6/6/2021,259793
Lithuania,55.1694,23.8813,6/7/2021,259909
Lithuania,55.1694,23.8813,6/8/2021,260873
Lithuania,55.1694,23.8813,6/9/2021,261391
Lithuania,55.1694,23.8813,6/10/2021,261916
Lithuania,55.1694,23.8813,6/11/2021,262140
Lithuania,55.1694,23.8813,6/12/2021,263216
Lithuania,55.1694,23.8813,6/13/2021,263362
Lithuania,55.1694,23.8813,6/14/2021,263442
Lithuania,55.1694,23.8813,6/15/2021,264037
Lithuania,55.1694,23.8813,6/16/2021,264362
Lithuania,55.1694,23.8813,6/17/2021,264719
Lithuania,55.1694,23.8813,6/18/2021,265023
Lithuania,55.1694,23.8813,6/19/2021,265507
Lithuania,55.1694,23.8813,6/20/2021,265587
Lithuania,55.1694,23.8813,6/21/2021,265633
Lithuania,55.1694,23.8813,6/22/2021,265966
Lithuania,55.1694,23.8813,6/23/2021,266842
Lithuania,55.1694,23.8813,6/24/2021,267055
Lithuania,55.1694,23.8813,6/25/2021,267155
Lithuania,55.1694,23.8813,6/26/2021,267335
Lithuania,55.1694,23.8813,6/27/2021,267349
Lithuania,55.1694,23.8813,6/28/2021,267404
Lithuania,55.1694,23.8813,6/29/2021,267565
Lithuania,55.1694,23.8813,6/30/2021,267636
Lithuania,55.1694,23.8813,7/1/2021,267725
Lithuania,55.1694,23.8813,7/2/2021,267827
Lithuania,55.1694,23.8813,7/3/2021,267903
Lithuania,55.1694,23.8813,7/4/2021,267912
Lithuania,55.1694,23.8813,7/5/2021,267958
Lithuania,55.1694,23.8813,7/6/2021,268019
Lithuania,55.1694,23.8813,7/7/2021,268036
Lithuania,55.1694,23.8813,7/8/2021,268068
Lithuania,55.1694,23.8813,7/9/2021,268102
Lithuania,55.1694,23.8813,7/10/2021,268140
Lithuania,55.1694,23.8813,7/11/2021,268146
Lithuania,55.1694,23.8813,7/12/2021,268166
Lithuania,55.1694,23.8813,7/13/2021,268198
Lithuania,55.1694,23.8813,7/14/2021,268230
Lithuania,55.1694,23.8813,7/15/2021,268247
Lithuania,55.1694,23.8813,7/16/2021,268277
Lithuania,55.1694,23.8813,7/17/2021,268319
Lithuania,55.1694,23.8813,7/18/2021,268315
Lithuania,55.1694,23.8813,7/19/2021,268329
Lithuania,55.1694,23.8813,7/20/2021,268382
Lithuania,55.1694,23.8813,7/21/2021,268429
Lithuania,55.1694,23.8813,7/22/2021,268474
Lithuania,55.1694,23.8813,7/23/2021,268521
Lithuania,55.1694,23.8813,7/24/2021,268620
Lithuania,55.1694,23.8813,7/25/2021,268627
Lithuania,55.1694,23.8813,7/26/2021,268645
Lithuania,55.1694,23.8813,7/27/2021,268769
Lithuania,55.1694,23.8813,7/28/2021,268834
Lithuania,55.1694,23.8813,7/29/2021,268947
Lithuania,55.1694,23.8813,7/30/2021,269054
Lithuania,55.1694,23.8813,7/31/2021,269309
Lithuania,55.1694,23.8813,8/1/2021,269323
Lithuania,55.1694,23.8813,8/2/2021,269361
Lithuania,55.1694,23.8813,8/3/2021,269662
Lithuania,55.1694,23.8813,8/4/2021,269840
Lithuania,55.1694,23.8813,8/5/2021,0
Lithuania,55.1694,23.8813,8/6/2021,0
Lithuania,55.1694,23.8813,8/7/2021,0
Lithuania,55.1694,23.8813,8/8/2021,0
Lithuania,55.1694,23.8813,8/9/2021,0
Lithuania,55.1694,23.8813,8/10/2021,0
Lithuania,55.1694,23.8813,8/11/2021,0
Lithuania,55.1694,23.8813,8/12/2021,0
Lithuania,55.1694,23.8813,8/13/2021,0
Lithuania,55.1694,23.8813,8/14/2021,0
Lithuania,55.1694,23.8813,8/15/2021,0
Lithuania,55.1694,23.8813,8/16/2021,0
Lithuania,55.1694,23.8813,8/17/2021,0
Lithuania,55.1694,23.8813,8/18/2021,0
Lithuania,55.1694,23.8813,8/19/2021,0
Lithuania,55.1694,23.8813,8/20/2021,0
Lithuania,55.1694,23.8813,8/21/2021,0
Lithuania,55.1694,23.8813,8/22/2021,0
Lithuania,55.1694,23.8813,8/23/2021,0
Lithuania,55.1694,23.8813,8/24/2021,0
Lithuania,55.1694,23.8813,8/25/2021,0
Lithuania,55.1694,23.8813,8/26/2021,0
Lithuania,55.1694,23.8813,8/27/2021,0
Lithuania,55.1694,23.8813,8/28/2021,0
Lithuania,55.1694,23.8813,8/29/2021,0
Lithuania,55.1694,23.8813,8/30/2021,0
Lithuania,55.1694,23.8813,8/31/2021,0
Lithuania,55.1694,23.8813,9/1/2021,0
Lithuania,55.1694,23.8813,9/2/2021,0
Lithuania,55.1694,23.8813,9/3/2021,0
Lithuania,55.1694,23.8813,9/4/2021,0
Lithuania,55.1694,23.8813,9/5/2021,0
Lithuania,55.1694,23.8813,9/6/2021,0
Lithuania,55.1694,23.8813,9/7/2021,0
Lithuania,55.1694,23.8813,9/8/2021,0
Lithuania,55.1694,23.8813,9/9/2021,0
Lithuania,55.1694,23.8813,9/10/2021,0
Lithuania,55.1694,23.8813,9/11/2021,0
Lithuania,55.1694,23.8813,9/12/2021,0
Lithuania,55.1694,23.8813,9/13/2021,0
Lithuania,55.1694,23.8813,9/14/2021,0
Lithuania,55.1694,23.8813,9/15/2021,0
Lithuania,55.1694,23.8813,9/16/2021,0
Lithuania,55.1694,23.8813,9/17/2021,0
Lithuania,55.1694,23.8813,9/18/2021,0
Lithuania,55.1694,23.8813,9/19/2021,0
Lithuania,55.1694,23.8813,9/20/2021,0
Lithuania,55.1694,23.8813,9/21/2021,0
Lithuania,55.1694,23.8813,9/22/2021,0
Luxembourg,49.8153,6.1296,1/22/2020,0
Luxembourg,49.8153,6.1296,1/23/2020,0
Luxembourg,49.8153,6.1296,1/24/2020,0
Luxembourg,49.8153,6.1296,1/25/2020,0
Luxembourg,49.8153,6.1296,1/26/2020,0
Luxembourg,49.8153,6.1296,1/27/2020,0
Luxembourg,49.8153,6.1296,1/28/2020,0
Luxembourg,49.8153,6.1296,1/29/2020,0
Luxembourg,49.8153,6.1296,1/30/2020,0
Luxembourg,49.8153,6.1296,1/31/2020,0
Luxembourg,49.8153,6.1296,2/1/2020,0
Luxembourg,49.8153,6.1296,2/2/2020,0
Luxembourg,49.8153,6.1296,2/3/2020,0
Luxembourg,49.8153,6.1296,2/4/2020,0
Luxembourg,49.8153,6.1296,2/5/2020,0
Luxembourg,49.8153,6.1296,2/6/2020,0
Luxembourg,49.8153,6.1296,2/7/2020,0
Luxembourg,49.8153,6.1296,2/8/2020,0
Luxembourg,49.8153,6.1296,2/9/2020,0
Luxembourg,49.8153,6.1296,2/10/2020,0
Luxembourg,49.8153,6.1296,2/11/2020,0
Luxembourg,49.8153,6.1296,2/12/2020,0
Luxembourg,49.8153,6.1296,2/13/2020,0
Luxembourg,49.8153,6.1296,2/14/2020,0
Luxembourg,49.8153,6.1296,2/15/2020,0
Luxembourg,49.8153,6.1296,2/16/2020,0
Luxembourg,49.8153,6.1296,2/17/2020,0
Luxembourg,49.8153,6.1296,2/18/2020,0
Luxembourg,49.8153,6.1296,2/19/2020,0
Luxembourg,49.8153,6.1296,2/20/2020,0
Luxembourg,49.8153,6.1296,2/21/2020,0
Luxembourg,49.8153,6.1296,2/22/2020,0
Luxembourg,49.8153,6.1296,2/23/2020,0
Luxembourg,49.8153,6.1296,2/24/2020,0
Luxembourg,49.8153,6.1296,2/25/2020,0
Luxembourg,49.8153,6.1296,2/26/2020,0
Luxembourg,49.8153,6.1296,2/27/2020,0
Luxembourg,49.8153,6.1296,2/28/2020,0
Luxembourg,49.8153,6.1296,2/29/2020,0
Luxembourg,49.8153,6.1296,3/1/2020,0
Luxembourg,49.8153,6.1296,3/2/2020,0
Luxembourg,49.8153,6.1296,3/3/2020,0
Luxembourg,49.8153,6.1296,3/4/2020,0
Luxembourg,49.8153,6.1296,3/5/2020,0
Luxembourg,49.8153,6.1296,3/6/2020,0
Luxembourg,49.8153,6.1296,3/7/2020,0
Luxembourg,49.8153,6.1296,3/8/2020,0
Luxembourg,49.8153,6.1296,3/9/2020,0
Luxembourg,49.8153,6.1296,3/10/2020,0
Luxembourg,49.8153,6.1296,3/11/2020,0
Luxembourg,49.8153,6.1296,3/12/2020,0
Luxembourg,49.8153,6.1296,3/13/2020,0
Luxembourg,49.8153,6.1296,3/14/2020,0
Luxembourg,49.8153,6.1296,3/15/2020,0
Luxembourg,49.8153,6.1296,3/16/2020,0
Luxembourg,49.8153,6.1296,3/17/2020,0
Luxembourg,49.8153,6.1296,3/18/2020,0
Luxembourg,49.8153,6.1296,3/19/2020,0
Luxembourg,49.8153,6.1296,3/20/2020,0
Luxembourg,49.8153,6.1296,3/21/2020,0
Luxembourg,49.8153,6.1296,3/22/2020,6
Luxembourg,49.8153,6.1296,3/23/2020,6
Luxembourg,49.8153,6.1296,3/24/2020,6
Luxembourg,49.8153,6.1296,3/25/2020,6
Luxembourg,49.8153,6.1296,3/26/2020,6
Luxembourg,49.8153,6.1296,3/27/2020,40
Luxembourg,49.8153,6.1296,3/28/2020,40
Luxembourg,49.8153,6.1296,3/29/2020,40
Luxembourg,49.8153,6.1296,3/30/2020,40
Luxembourg,49.8153,6.1296,3/31/2020,80
Luxembourg,49.8153,6.1296,4/1/2020,80
Luxembourg,49.8153,6.1296,4/2/2020,80
Luxembourg,49.8153,6.1296,4/3/2020,500
Luxembourg,49.8153,6.1296,4/4/2020,500
Luxembourg,49.8153,6.1296,4/5/2020,500
Luxembourg,49.8153,6.1296,4/6/2020,500
Luxembourg,49.8153,6.1296,4/7/2020,500
Luxembourg,49.8153,6.1296,4/8/2020,500
Luxembourg,49.8153,6.1296,4/9/2020,500
Luxembourg,49.8153,6.1296,4/10/2020,500
Luxembourg,49.8153,6.1296,4/11/2020,500
Luxembourg,49.8153,6.1296,4/12/2020,500
Luxembourg,49.8153,6.1296,4/13/2020,500
Luxembourg,49.8153,6.1296,4/14/2020,500
Luxembourg,49.8153,6.1296,4/15/2020,526
Luxembourg,49.8153,6.1296,4/16/2020,552
Luxembourg,49.8153,6.1296,4/17/2020,579
Luxembourg,49.8153,6.1296,4/18/2020,601
Luxembourg,49.8153,6.1296,4/19/2020,627
Luxembourg,49.8153,6.1296,4/20/2020,637
Luxembourg,49.8153,6.1296,4/21/2020,670
Luxembourg,49.8153,6.1296,4/22/2020,711
Luxembourg,49.8153,6.1296,4/23/2020,728
Luxembourg,49.8153,6.1296,4/24/2020,3007
Luxembourg,49.8153,6.1296,4/25/2020,3088
Luxembourg,49.8153,6.1296,4/26/2020,3104
Luxembourg,49.8153,6.1296,4/27/2020,3123
Luxembourg,49.8153,6.1296,4/28/2020,3123
Luxembourg,49.8153,6.1296,4/29/2020,3134
Luxembourg,49.8153,6.1296,4/30/2020,3213
Luxembourg,49.8153,6.1296,5/1/2020,3213
Luxembourg,49.8153,6.1296,5/2/2020,3318
Luxembourg,49.8153,6.1296,5/3/2020,3379
Luxembourg,49.8153,6.1296,5/4/2020,3405
Luxembourg,49.8153,6.1296,5/5/2020,3412
Luxembourg,49.8153,6.1296,5/6/2020,3452
Luxembourg,49.8153,6.1296,5/7/2020,3505
Luxembourg,49.8153,6.1296,5/8/2020,3526
Luxembourg,49.8153,6.1296,5/9/2020,3550
Luxembourg,49.8153,6.1296,5/10/2020,3586
Luxembourg,49.8153,6.1296,5/11/2020,3602
Luxembourg,49.8153,6.1296,5/12/2020,3610
Luxembourg,49.8153,6.1296,5/13/2020,3629
Luxembourg,49.8153,6.1296,5/14/2020,3665
Luxembourg,49.8153,6.1296,5/15/2020,3682
Luxembourg,49.8153,6.1296,5/16/2020,3699
Luxembourg,49.8153,6.1296,5/17/2020,3702
Luxembourg,49.8153,6.1296,5/18/2020,3715
Luxembourg,49.8153,6.1296,5/19/2020,3718
Luxembourg,49.8153,6.1296,5/20/2020,3728
Luxembourg,49.8153,6.1296,5/21/2020,3741
Luxembourg,49.8153,6.1296,5/22/2020,3748
Luxembourg,49.8153,6.1296,5/23/2020,3758
Luxembourg,49.8153,6.1296,5/24/2020,3767
Luxembourg,49.8153,6.1296,5/25/2020,3781
Luxembourg,49.8153,6.1296,5/26/2020,3783
Luxembourg,49.8153,6.1296,5/27/2020,3791
Luxembourg,49.8153,6.1296,5/28/2020,3803
Luxembourg,49.8153,6.1296,5/29/2020,3815
Luxembourg,49.8153,6.1296,5/30/2020,3815
Luxembourg,49.8153,6.1296,5/31/2020,3833
Luxembourg,49.8153,6.1296,6/1/2020,3845
Luxembourg,49.8153,6.1296,6/2/2020,3848
Luxembourg,49.8153,6.1296,6/3/2020,3861
Luxembourg,49.8153,6.1296,6/4/2020,3874
Luxembourg,49.8153,6.1296,6/5/2020,3885
Luxembourg,49.8153,6.1296,6/6/2020,3888
Luxembourg,49.8153,6.1296,6/7/2020,3899
Luxembourg,49.8153,6.1296,6/8/2020,3901
Luxembourg,49.8153,6.1296,6/9/2020,3902
Luxembourg,49.8153,6.1296,6/10/2020,3904
Luxembourg,49.8153,6.1296,6/11/2020,3910
Luxembourg,49.8153,6.1296,6/12/2020,3918
Luxembourg,49.8153,6.1296,6/13/2020,3922
Luxembourg,49.8153,6.1296,6/14/2020,3929
Luxembourg,49.8153,6.1296,6/15/2020,3931
Luxembourg,49.8153,6.1296,6/16/2020,3933
Luxembourg,49.8153,6.1296,6/17/2020,3935
Luxembourg,49.8153,6.1296,6/18/2020,3940
Luxembourg,49.8153,6.1296,6/19/2020,3944
Luxembourg,49.8153,6.1296,6/20/2020,3951
Luxembourg,49.8153,6.1296,6/21/2020,3956
Luxembourg,49.8153,6.1296,6/22/2020,3959
Luxembourg,49.8153,6.1296,6/23/2020,3959
Luxembourg,49.8153,6.1296,6/24/2020,3965
Luxembourg,49.8153,6.1296,6/25/2020,3968
Luxembourg,49.8153,6.1296,6/26/2020,3968
Luxembourg,49.8153,6.1296,6/27/2020,3978
Luxembourg,49.8153,6.1296,6/28/2020,3978
Luxembourg,49.8153,6.1296,6/29/2020,3997
Luxembourg,49.8153,6.1296,6/30/2020,3998
Luxembourg,49.8153,6.1296,7/1/2020,4003
Luxembourg,49.8153,6.1296,7/2/2020,4012
Luxembourg,49.8153,6.1296,7/3/2020,4016
Luxembourg,49.8153,6.1296,7/4/2020,4016
Luxembourg,49.8153,6.1296,7/5/2020,4016
Luxembourg,49.8153,6.1296,7/6/2020,4016
Luxembourg,49.8153,6.1296,7/7/2020,4056
Luxembourg,49.8153,6.1296,7/8/2020,4056
Luxembourg,49.8153,6.1296,7/9/2020,4056
Luxembourg,49.8153,6.1296,7/10/2020,4086
Luxembourg,49.8153,6.1296,7/11/2020,4086
Luxembourg,49.8153,6.1296,7/12/2020,4086
Luxembourg,49.8153,6.1296,7/13/2020,4183
Luxembourg,49.8153,6.1296,7/14/2020,4195
Luxembourg,49.8153,6.1296,7/15/2020,4247
Luxembourg,49.8153,6.1296,7/16/2020,4275
Luxembourg,49.8153,6.1296,7/17/2020,4333
Luxembourg,49.8153,6.1296,7/18/2020,4333
Luxembourg,49.8153,6.1296,7/19/2020,4333
Luxembourg,49.8153,6.1296,7/20/2020,4464
Luxembourg,49.8153,6.1296,7/21/2020,4479
Luxembourg,49.8153,6.1296,7/22/2020,4530
Luxembourg,49.8153,6.1296,7/23/2020,4591
Luxembourg,49.8153,6.1296,7/24/2020,4647
Luxembourg,49.8153,6.1296,7/25/2020,4647
Luxembourg,49.8153,6.1296,7/26/2020,4647
Luxembourg,49.8153,6.1296,7/27/2020,4825
Luxembourg,49.8153,6.1296,7/28/2020,4855
Luxembourg,49.8153,6.1296,7/29/2020,4959
Luxembourg,49.8153,6.1296,7/30/2020,5027
Luxembourg,49.8153,6.1296,7/31/2020,5192
Luxembourg,49.8153,6.1296,8/1/2020,5192
Luxembourg,49.8153,6.1296,8/2/2020,5192
Luxembourg,49.8153,6.1296,8/3/2020,5498
Luxembourg,49.8153,6.1296,8/4/2020,5537
Luxembourg,49.8153,6.1296,8/5/2020,5623
Luxembourg,49.8153,6.1296,8/6/2020,5750
Luxembourg,49.8153,6.1296,8/7/2020,5848
Luxembourg,49.8153,6.1296,8/8/2020,5848
Luxembourg,49.8153,6.1296,8/9/2020,5848
Luxembourg,49.8153,6.1296,8/10/2020,6170
Luxembourg,49.8153,6.1296,8/11/2020,6222
Luxembourg,49.8153,6.1296,8/12/2020,6262
Luxembourg,49.8153,6.1296,8/13/2020,6414
Luxembourg,49.8153,6.1296,8/14/2020,6500
Luxembourg,49.8153,6.1296,8/15/2020,6500
Luxembourg,49.8153,6.1296,8/16/2020,6500
Luxembourg,49.8153,6.1296,8/17/2020,6739
Luxembourg,49.8153,6.1296,8/18/2020,6753
Luxembourg,49.8153,6.1296,8/19/2020,6813
Luxembourg,49.8153,6.1296,8/20/2020,6903
Luxembourg,49.8153,6.1296,8/21/2020,6969
Luxembourg,49.8153,6.1296,8/22/2020,6969
Luxembourg,49.8153,6.1296,8/23/2020,6969
Luxembourg,49.8153,6.1296,8/24/2020,7106
Luxembourg,49.8153,6.1296,8/25/2020,7114
Luxembourg,49.8153,6.1296,8/26/2020,7140
Luxembourg,49.8153,6.1296,8/27/2020,5854
Luxembourg,49.8153,6.1296,8/28/2020,5909
Luxembourg,49.8153,6.1296,8/29/2020,5942
Luxembourg,49.8153,6.1296,8/30/2020,5967
Luxembourg,49.8153,6.1296,8/31/2020,5984
Luxembourg,49.8153,6.1296,9/1/2020,5990
Luxembourg,49.8153,6.1296,9/2/2020,6015
Luxembourg,49.8153,6.1296,9/3/2020,6074
Luxembourg,49.8153,6.1296,9/4/2020,6126
Luxembourg,49.8153,6.1296,9/5/2020,6126
Luxembourg,49.8153,6.1296,9/6/2020,6126
Luxembourg,49.8153,6.1296,9/7/2020,6126
Luxembourg,49.8153,6.1296,9/8/2020,6266
Luxembourg,49.8153,6.1296,9/9/2020,6292
Luxembourg,49.8153,6.1296,9/10/2020,6367
Luxembourg,49.8153,6.1296,9/11/2020,6367
Luxembourg,49.8153,6.1296,9/12/2020,6421
Luxembourg,49.8153,6.1296,9/13/2020,6421
Luxembourg,49.8153,6.1296,9/14/2020,6555
Luxembourg,49.8153,6.1296,9/15/2020,6561
Luxembourg,49.8153,6.1296,9/16/2020,6593
Luxembourg,49.8153,6.1296,9/17/2020,6641
Luxembourg,49.8153,6.1296,9/18/2020,6703
Luxembourg,49.8153,6.1296,9/19/2020,6703
Luxembourg,49.8153,6.1296,9/20/2020,6703
Luxembourg,49.8153,6.1296,9/21/2020,6839
Luxembourg,49.8153,6.1296,9/22/2020,6848
Luxembourg,49.8153,6.1296,9/23/2020,6862
Luxembourg,49.8153,6.1296,9/24/2020,6910
Luxembourg,49.8153,6.1296,9/25/2020,6976
Luxembourg,49.8153,6.1296,9/26/2020,6976
Luxembourg,49.8153,6.1296,9/27/2020,6976
Luxembourg,49.8153,6.1296,9/28/2020,7128
Luxembourg,49.8153,6.1296,9/29/2020,7136
Luxembourg,49.8153,6.1296,9/30/2020,7174
Luxembourg,49.8153,6.1296,10/1/2020,7280
Luxembourg,49.8153,6.1296,10/2/2020,7428
Luxembourg,49.8153,6.1296,10/3/2020,7428
Luxembourg,49.8153,6.1296,10/4/2020,7428
Luxembourg,49.8153,6.1296,10/5/2020,7793
Luxembourg,49.8153,6.1296,10/6/2020,7793
Luxembourg,49.8153,6.1296,10/7/2020,7900
Luxembourg,49.8153,6.1296,10/8/2020,7900
Luxembourg,49.8153,6.1296,10/9/2020,7900
Luxembourg,49.8153,6.1296,10/10/2020,7900
Luxembourg,49.8153,6.1296,10/11/2020,7900
Luxembourg,49.8153,6.1296,10/12/2020,7900
Luxembourg,49.8153,6.1296,10/13/2020,7900
Luxembourg,49.8153,6.1296,10/14/2020,7900
Luxembourg,49.8153,6.1296,10/15/2020,8384
Luxembourg,49.8153,6.1296,10/16/2020,8468
Luxembourg,49.8153,6.1296,10/17/2020,8468
Luxembourg,49.8153,6.1296,10/18/2020,8468
Luxembourg,49.8153,6.1296,10/19/2020,8471
Luxembourg,49.8153,6.1296,10/20/2020,8472
Luxembourg,49.8153,6.1296,10/21/2020,8473
Luxembourg,49.8153,6.1296,10/22/2020,8474
Luxembourg,49.8153,6.1296,10/23/2020,9085
Luxembourg,49.8153,6.1296,10/24/2020,9085
Luxembourg,49.8153,6.1296,10/25/2020,9085
Luxembourg,49.8153,6.1296,10/26/2020,9570
Luxembourg,49.8153,6.1296,10/27/2020,5158
Luxembourg,49.8153,6.1296,10/28/2020,9681
Luxembourg,49.8153,6.1296,10/29/2020,9865
Luxembourg,49.8153,6.1296,10/30/2020,10081
Luxembourg,49.8153,6.1296,10/31/2020,10081
Luxembourg,49.8153,6.1296,11/1/2020,10081
Luxembourg,49.8153,6.1296,11/2/2020,10717
Luxembourg,49.8153,6.1296,11/3/2020,10825
Luxembourg,49.8153,6.1296,11/4/2020,11063
Luxembourg,49.8153,6.1296,11/5/2020,11519
Luxembourg,49.8153,6.1296,11/6/2020,12094
Luxembourg,49.8153,6.1296,11/7/2020,12094
Luxembourg,49.8153,6.1296,11/8/2020,12094
Luxembourg,49.8153,6.1296,11/9/2020,13913
Luxembourg,49.8153,6.1296,11/10/2020,14094
Luxembourg,49.8153,6.1296,11/11/2020,14094
Luxembourg,49.8153,6.1296,11/12/2020,14798
Luxembourg,49.8153,6.1296,11/13/2020,15428
Luxembourg,49.8153,6.1296,11/14/2020,15428
